time,temperature_C,ghi_W_m2,dni_W_m2,dhi_W_m2,wind_speed_m_s,relative_humidity_percent
2020-11-06 10:00:00,8.68,340.0,548.43,130.0,3.93,76.85
2020-11-06 11:00:00,9.39,298.0,321.97,173.0,3.86,68.9
2020-11-06 12:00:00,9.87,278.0,368.73,148.0,4.0,66.45
2020-11-06 13:00:00,10.0,245.0,585.67,82.0,3.79,66.45
2020-11-06 14:00:00,9.65,122.0,334.21,65.0,3.17,68.9
2020-11-06 15:00:00,8.69,9.0,0.0,9.0,2.62,74.05
2020-11-06 16:00:00,7.55,0.0,-0.0,0.0,2.69,76.7
2020-11-06 17:00:00,6.65,0.0,-0.0,0.0,2.69,82.55
2020-11-06 18:00:00,6.01,0.0,-0.0,0.0,2.9,82.5
2020-11-06 19:00:00,5.83,0.0,-0.0,0.0,3.24,82.5
2020-11-06 20:00:00,5.42,0.0,-0.0,0.0,3.17,82.4
2020-11-06 21:00:00,5.16,0.0,-0.0,0.0,3.38,82.35
2020-11-06 22:00:00,4.83,0.0,-0.0,0.0,3.45,82.35
2020-11-06 23:00:00,4.62,0.0,-0.0,0.0,3.52,85.5
2020-11-07 00:00:00,4.6,0.0,-0.0,0.0,3.59,82.3
2020-11-07 01:00:00,4.43,0.0,-0.0,0.0,3.45,82.3
2020-11-07 02:00:00,4.76,0.0,-0.0,0.0,3.59,76.3
2020-11-07 03:00:00,5.06,0.0,-0.0,0.0,3.93,76.3
2020-11-07 04:00:00,5.28,0.0,-0.0,0.0,4.07,73.55
2020-11-07 05:00:00,5.08,0.0,-0.0,0.0,4.48,73.45
2020-11-07 06:00:00,5.12,0.0,-0.0,0.0,4.62,76.3
2020-11-07 07:00:00,5.66,67.0,97.32,54.0,4.9,82.4
2020-11-07 08:00:00,6.2,56.0,0.0,56.0,5.1,79.5
2020-11-07 09:00:00,6.48,58.0,0.0,58.0,5.31,82.55
2020-11-07 10:00:00,6.57,310.0,425.83,149.0,5.38,82.55
2020-11-07 11:00:00,7.11,62.0,0.0,62.0,4.41,82.6
2020-11-07 12:00:00,7.37,76.0,0.0,76.0,5.24,79.65
2020-11-07 13:00:00,7.71,22.0,0.0,22.0,5.1,79.7
2020-11-07 14:00:00,7.64,13.0,0.0,13.0,5.1,82.65
2020-11-07 15:00:00,7.55,2.0,0.0,2.0,4.62,82.65
2020-11-07 16:00:00,7.45,0.0,-0.0,0.0,4.41,82.65
2020-11-07 17:00:00,7.36,0.0,-0.0,0.0,4.48,82.65
2020-11-07 18:00:00,7.13,0.0,-0.0,0.0,4.48,85.75
2020-11-07 19:00:00,6.59,0.0,-0.0,0.0,4.34,88.95
2020-11-07 20:00:00,6.24,0.0,-0.0,0.0,4.34,88.95
2020-11-07 21:00:00,6.08,0.0,-0.0,0.0,4.41,88.9
2020-11-07 22:00:00,6.19,0.0,-0.0,0.0,4.34,85.7
2020-11-07 23:00:00,6.47,0.0,-0.0,0.0,4.41,88.95
2020-11-08 00:00:00,6.51,0.0,-0.0,0.0,4.41,88.95
2020-11-08 01:00:00,6.75,0.0,-0.0,0.0,4.41,85.75
2020-11-08 02:00:00,6.66,0.0,-0.0,0.0,4.48,88.95
2020-11-08 03:00:00,6.55,0.0,-0.0,0.0,4.48,88.95
2020-11-08 04:00:00,6.42,0.0,-0.0,0.0,4.28,85.7
2020-11-08 05:00:00,6.32,0.0,-0.0,0.0,4.0,85.7
2020-11-08 06:00:00,6.36,0.0,-0.0,0.0,3.79,85.7
2020-11-08 07:00:00,6.45,74.0,170.51,52.0,3.93,88.95
2020-11-08 08:00:00,6.55,114.0,49.17,102.0,3.59,92.3
2020-11-08 09:00:00,6.78,90.0,0.0,90.0,3.79,89.0
2020-11-08 10:00:00,7.31,121.0,2.68,120.0,4.41,85.8
2020-11-08 11:00:00,7.82,172.0,29.04,161.0,4.0,82.7
2020-11-08 12:00:00,8.35,192.0,93.21,160.0,3.59,79.75
2020-11-08 13:00:00,8.64,157.0,126.21,123.0,3.24,79.75
2020-11-08 14:00:00,8.77,37.0,0.0,37.0,3.1,76.95
2020-11-08 15:00:00,8.36,3.0,0.0,3.0,2.83,76.85
2020-11-08 16:00:00,7.94,0.0,-0.0,0.0,2.55,79.7
2020-11-08 17:00:00,7.7,0.0,-0.0,0.0,2.28,82.65
2020-11-08 18:00:00,7.4,0.0,-0.0,0.0,2.14,85.8
2020-11-08 19:00:00,6.67,0.0,-0.0,0.0,2.28,85.7
2020-11-08 20:00:00,6.69,0.0,-0.0,0.0,2.34,82.6
2020-11-08 21:00:00,6.69,0.0,-0.0,0.0,2.41,85.7
2020-11-08 22:00:00,6.67,0.0,-0.0,0.0,2.34,85.7
2020-11-08 23:00:00,6.71,0.0,-0.0,0.0,2.21,82.6
2020-11-09 00:00:00,6.65,0.0,-0.0,0.0,2.0,85.7
2020-11-09 01:00:00,6.4,0.0,-0.0,0.0,1.86,85.7
2020-11-09 02:00:00,6.56,0.0,-0.0,0.0,1.79,85.7
2020-11-09 03:00:00,6.59,0.0,-0.0,0.0,1.66,85.7
2020-11-09 04:00:00,6.62,0.0,-0.0,0.0,1.45,85.7
2020-11-09 05:00:00,6.59,0.0,-0.0,0.0,1.38,88.95
2020-11-09 06:00:00,6.44,0.0,-0.0,0.0,1.31,88.95
2020-11-09 07:00:00,4.71,82.0,289.17,46.0,1.31,95.75
2020-11-09 08:00:00,6.37,187.0,413.54,88.0,0.83,88.95
2020-11-09 09:00:00,7.99,264.0,440.09,122.0,0.83,79.7
2020-11-09 10:00:00,8.77,357.0,746.05,82.0,0.76,74.15
2020-11-09 11:00:00,9.67,353.0,689.64,95.0,1.86,71.5
2020-11-09 12:00:00,9.93,307.0,613.96,99.0,2.41,66.45
2020-11-09 13:00:00,9.98,227.0,550.85,81.0,2.55,66.45
2020-11-09 14:00:00,9.58,110.0,316.61,60.0,2.07,68.9
2020-11-09 15:00:00,8.74,5.0,0.0,5.0,2.07,71.4
2020-11-09 16:00:00,7.58,0.0,-0.0,0.0,2.41,79.65
2020-11-09 17:00:00,6.92,0.0,-0.0,0.0,2.76,82.6
2020-11-09 18:00:00,6.37,0.0,-0.0,0.0,2.97,82.55
2020-11-09 19:00:00,5.81,0.0,-0.0,0.0,2.55,85.65
2020-11-09 20:00:00,5.17,0.0,-0.0,0.0,2.69,88.85
2020-11-09 21:00:00,4.86,0.0,-0.0,0.0,2.97,85.55
2020-11-09 22:00:00,4.79,0.0,-0.0,0.0,3.24,82.35
2020-11-09 23:00:00,4.56,0.0,-0.0,0.0,3.03,85.5
2020-11-10 00:00:00,4.15,0.0,-0.0,0.0,2.9,88.75
2020-11-10 01:00:00,3.42,0.0,-0.0,0.0,2.83,85.45
2020-11-10 02:00:00,3.11,0.0,-0.0,0.0,2.69,88.7
2020-11-10 03:00:00,2.75,0.0,-0.0,0.0,2.83,88.7
2020-11-10 04:00:00,2.57,0.0,-0.0,0.0,3.1,88.65
2020-11-10 05:00:00,2.45,0.0,-0.0,0.0,3.1,88.65
2020-11-10 06:00:00,2.29,0.0,-0.0,0.0,2.97,88.65
2020-11-10 07:00:00,2.16,59.0,91.66,48.0,2.76,92.15
2020-11-10 08:00:00,3.27,129.0,102.22,105.0,2.41,88.75
2020-11-10 09:00:00,4.9,238.0,314.46,138.0,2.69,88.85
2020-11-10 10:00:00,6.23,330.0,596.22,113.0,2.55,82.55
2020-11-10 11:00:00,7.32,261.0,235.43,174.0,2.28,76.7
2020-11-10 12:00:00,7.78,235.0,242.26,154.0,2.0,73.95
2020-11-10 13:00:00,8.08,201.0,375.77,103.0,2.0,76.8
2020-11-10 14:00:00,7.9,96.0,214.43,63.0,1.72,76.8
2020-11-10 15:00:00,7.05,0.0,0.0,0.0,1.79,82.6
2020-11-10 16:00:00,5.7,0.0,-0.0,0.0,2.14,85.65
2020-11-10 17:00:00,4.85,0.0,-0.0,0.0,2.21,88.85
2020-11-10 18:00:00,4.28,0.0,-0.0,0.0,2.14,92.2
2020-11-10 19:00:00,3.85,0.0,-0.0,0.0,2.14,92.15
2020-11-10 20:00:00,3.64,0.0,-0.0,0.0,2.07,92.15
2020-11-10 21:00:00,3.79,0.0,-0.0,0.0,1.93,92.15
2020-11-10 22:00:00,3.38,0.0,-0.0,0.0,1.72,92.15
2020-11-10 23:00:00,2.57,0.0,-0.0,0.0,1.79,95.7
2020-11-11 00:00:00,2.02,0.0,-0.0,0.0,1.79,95.65
2020-11-11 01:00:00,1.61,0.0,-0.0,0.0,1.79,95.65
2020-11-11 02:00:00,1.25,0.0,-0.0,0.0,1.79,95.65
2020-11-11 03:00:00,0.97,0.0,-0.0,0.0,1.72,99.35
2020-11-11 04:00:00,0.88,0.0,-0.0,0.0,1.86,99.35
2020-11-11 05:00:00,1.09,0.0,-0.0,0.0,2.0,99.35
2020-11-11 06:00:00,1.16,0.0,-0.0,0.0,1.86,95.65
2020-11-11 07:00:00,1.88,75.0,294.22,41.0,1.79,95.65
2020-11-11 08:00:00,3.14,184.0,451.71,80.0,1.72,95.7
2020-11-11 09:00:00,4.53,252.0,421.19,120.0,1.66,92.2
2020-11-11 10:00:00,5.49,303.0,475.83,132.0,1.45,88.85
2020-11-11 11:00:00,6.81,341.0,679.38,93.0,1.24,82.6
2020-11-11 12:00:00,7.77,303.0,651.53,88.0,1.24,76.8
2020-11-11 13:00:00,8.39,219.0,553.31,77.0,1.17,74.05
2020-11-11 14:00:00,8.31,107.0,360.08,53.0,0.76,74.05
2020-11-11 15:00:00,7.46,0.0,0.0,0.0,0.62,82.65
2020-11-11 16:00:00,6.16,0.0,-0.0,0.0,0.9,88.9
2020-11-11 17:00:00,4.93,0.0,-0.0,0.0,1.03,92.25
2020-11-11 18:00:00,4.8,0.0,-0.0,0.0,0.97,92.25
2020-11-11 19:00:00,0.88,0.0,-0.0,0.0,1.72,95.65
2020-11-11 20:00:00,0.2,0.0,-0.0,0.0,1.59,95.65
2020-11-11 21:00:00,0.3,0.0,-0.0,0.0,1.24,99.4
2020-11-11 22:00:00,0.36,0.0,-0.0,0.0,1.24,99.4
2020-11-11 23:00:00,0.37,0.0,-0.0,0.0,1.31,99.4
2020-11-12 00:00:00,0.35,0.0,-0.0,0.0,1.45,99.4
2020-11-12 01:00:00,0.33,0.0,-0.0,0.0,1.31,99.4
2020-11-12 02:00:00,0.45,0.0,-0.0,0.0,1.31,99.4
2020-11-12 03:00:00,0.53,0.0,-0.0,0.0,1.38,99.4
2020-11-12 04:00:00,0.68,0.0,-0.0,0.0,1.45,95.65
2020-11-12 05:00:00,0.73,0.0,-0.0,0.0,1.59,95.65
2020-11-12 06:00:00,0.71,0.0,-0.0,0.0,1.79,95.65
2020-11-12 07:00:00,0.56,54.0,98.96,43.0,2.0,99.4
2020-11-12 08:00:00,1.02,177.0,420.86,82.0,2.07,99.35
2020-11-12 09:00:00,2.15,259.0,482.43,110.0,2.14,95.65
2020-11-12 10:00:00,3.73,337.0,707.32,86.0,2.41,92.15
2020-11-12 11:00:00,5.21,342.0,698.81,90.0,2.83,82.4
2020-11-12 12:00:00,6.22,297.0,632.44,91.0,2.9,79.5
2020-11-12 13:00:00,6.61,221.0,593.9,71.0,2.97,79.5
2020-11-12 14:00:00,6.44,102.0,328.47,54.0,2.9,79.5
2020-11-12 15:00:00,5.38,0.0,0.0,0.0,2.83,85.6
2020-11-12 16:00:00,4.37,0.0,-0.0,0.0,2.9,92.2
2020-11-12 17:00:00,3.84,0.0,-0.0,0.0,2.9,92.15
2020-11-12 18:00:00,3.63,0.0,-0.0,0.0,2.76,92.15
2020-11-12 19:00:00,3.19,0.0,-0.0,0.0,2.76,88.75
2020-11-12 20:00:00,3.17,0.0,-0.0,0.0,2.76,88.75
2020-11-12 21:00:00,3.27,0.0,-0.0,0.0,2.97,88.75
2020-11-12 22:00:00,3.19,0.0,-0.0,0.0,3.24,88.75
2020-11-12 23:00:00,3.22,0.0,-0.0,0.0,3.45,88.75
2020-11-13 00:00:00,3.3,0.0,-0.0,0.0,3.38,88.75
2020-11-13 01:00:00,3.78,0.0,-0.0,0.0,3.31,92.15
2020-11-13 02:00:00,3.69,0.0,-0.0,0.0,3.03,92.15
2020-11-13 03:00:00,3.57,0.0,-0.0,0.0,2.76,92.15
2020-11-13 04:00:00,3.7,0.0,-0.0,0.0,2.76,95.7
2020-11-13 05:00:00,3.71,0.0,-0.0,0.0,2.9,95.7
2020-11-13 06:00:00,3.87,0.0,-0.0,0.0,3.03,95.7
2020-11-13 07:00:00,3.87,39.0,28.09,36.0,2.69,88.75
2020-11-13 08:00:00,4.28,98.0,40.67,89.0,2.28,88.8
2020-11-13 09:00:00,5.24,233.0,364.69,122.0,2.21,85.6
2020-11-13 10:00:00,6.23,146.0,19.98,139.0,1.79,82.55
2020-11-13 11:00:00,7.34,260.0,286.3,158.0,1.72,79.65
2020-11-13 12:00:00,8.21,167.0,71.53,144.0,1.86,74.05
2020-11-13 13:00:00,8.33,73.0,0.0,73.0,1.86,74.05
2020-11-13 14:00:00,8.01,21.0,0.0,21.0,1.72,79.7
2020-11-13 15:00:00,7.28,0.0,0.0,0.0,1.79,79.65
2020-11-13 16:00:00,6.34,0.0,-0.0,0.0,1.86,85.7
2020-11-13 17:00:00,5.34,0.0,-0.0,0.0,1.86,92.25
2020-11-13 18:00:00,4.85,0.0,-0.0,0.0,1.79,95.75
2020-11-13 19:00:00,5.36,0.0,-0.0,0.0,1.59,92.25
2020-11-13 20:00:00,4.92,0.0,-0.0,0.0,1.52,95.75
2020-11-13 21:00:00,4.84,0.0,-0.0,0.0,1.45,95.75
2020-11-13 22:00:00,4.63,0.0,-0.0,0.0,1.45,99.4
2020-11-13 23:00:00,4.49,0.0,-0.0,0.0,1.38,99.4
2020-11-14 00:00:00,4.51,0.0,-0.0,0.0,1.31,99.4
2020-11-14 01:00:00,4.12,0.0,-0.0,0.0,1.24,99.4
2020-11-14 02:00:00,3.96,0.0,-0.0,0.0,1.17,99.4
2020-11-14 03:00:00,3.76,0.0,-0.0,0.0,1.24,99.4
2020-11-14 04:00:00,3.92,0.0,-0.0,0.0,1.17,99.4
2020-11-14 05:00:00,4.37,0.0,-0.0,0.0,1.03,95.75
2020-11-14 06:00:00,4.32,0.0,-0.0,0.0,1.1,95.75
2020-11-14 07:00:00,4.12,69.0,361.02,32.0,0.97,100.0
2020-11-14 08:00:00,5.33,119.0,115.27,94.0,0.28,95.75
2020-11-14 09:00:00,6.47,99.0,3.33,98.0,0.41,92.3
2020-11-14 10:00:00,7.24,154.0,28.9,144.0,0.69,85.8
2020-11-14 11:00:00,7.78,157.0,31.25,146.0,1.17,85.85
2020-11-14 12:00:00,7.81,56.0,0.0,56.0,1.45,85.85
2020-11-14 13:00:00,7.79,57.0,0.0,57.0,1.72,85.85
2020-11-14 14:00:00,7.6,40.0,7.21,39.0,1.86,89.0
2020-11-14 15:00:00,7.17,0.0,0.0,0.0,1.72,92.35
2020-11-14 16:00:00,6.74,0.0,-0.0,0.0,1.79,92.35
2020-11-14 17:00:00,6.41,0.0,-0.0,0.0,2.0,95.8
2020-11-14 18:00:00,6.14,0.0,-0.0,0.0,2.14,99.4
2020-11-14 19:00:00,5.51,0.0,-0.0,0.0,2.69,95.75
2020-11-14 20:00:00,5.21,0.0,-0.0,0.0,2.34,92.25
2020-11-14 21:00:00,4.97,0.0,-0.0,0.0,2.07,95.75
2020-11-14 22:00:00,4.74,0.0,-0.0,0.0,1.93,95.75
2020-11-14 23:00:00,4.46,0.0,-0.0,0.0,2.21,99.4
2020-11-15 00:00:00,4.05,0.0,-0.0,0.0,2.69,99.4
2020-11-15 01:00:00,3.49,0.0,-0.0,0.0,2.76,95.7
2020-11-15 02:00:00,3.16,0.0,-0.0,0.0,2.48,99.4
2020-11-15 03:00:00,2.99,0.0,-0.0,0.0,2.28,95.7
2020-11-15 04:00:00,2.85,0.0,-0.0,0.0,2.28,95.7
2020-11-15 05:00:00,2.76,0.0,-0.0,0.0,2.41,92.15
2020-11-15 06:00:00,2.67,0.0,-0.0,0.0,2.55,92.15
2020-11-15 07:00:00,3.15,25.0,0.0,25.0,2.48,92.15
2020-11-15 08:00:00,3.49,58.0,0.0,58.0,2.41,88.75
2020-11-15 09:00:00,3.93,49.0,0.0,49.0,2.28,92.15
2020-11-15 10:00:00,4.7,62.0,0.0,62.0,2.21,85.55
2020-11-15 11:00:00,5.43,71.0,0.0,71.0,2.14,82.4
2020-11-15 12:00:00,6.16,61.0,0.0,61.0,2.07,82.5
2020-11-15 13:00:00,6.66,66.0,0.0,66.0,2.0,79.5
2020-11-15 14:00:00,6.72,37.0,0.0,37.0,1.93,76.65
2020-11-15 15:00:00,6.01,0.0,0.0,0.0,1.86,82.5
2020-11-15 16:00:00,5.02,0.0,-0.0,0.0,2.0,88.85
2020-11-15 17:00:00,4.26,0.0,-0.0,0.0,2.14,92.2
2020-11-15 18:00:00,3.69,0.0,-0.0,0.0,2.14,92.15
2020-11-15 19:00:00,3.31,0.0,-0.0,0.0,1.93,92.15
2020-11-15 20:00:00,2.91,0.0,-0.0,0.0,1.93,95.7
2020-11-15 21:00:00,2.64,0.0,-0.0,0.0,2.07,95.7
2020-11-15 22:00:00,2.47,0.0,-0.0,0.0,2.14,95.7
2020-11-15 23:00:00,2.76,0.0,-0.0,0.0,2.14,92.15
2020-11-16 00:00:00,3.14,0.0,-0.0,0.0,2.14,95.7
2020-11-16 01:00:00,3.59,0.0,-0.0,0.0,2.07,95.7
2020-11-16 02:00:00,3.97,0.0,-0.0,0.0,2.0,99.4
2020-11-16 03:00:00,4.32,0.0,-0.0,0.0,1.93,99.4
2020-11-16 04:00:00,4.63,0.0,-0.0,0.0,2.07,99.4
2020-11-16 05:00:00,4.93,0.0,-0.0,0.0,2.34,95.75
2020-11-16 06:00:00,4.98,0.0,-0.0,0.0,2.69,95.75
2020-11-16 07:00:00,5.21,41.0,74.45,34.0,3.03,92.25
2020-11-16 08:00:00,5.7,114.0,110.44,91.0,3.17,88.9
2020-11-16 09:00:00,6.56,214.0,302.1,126.0,4.55,85.7
2020-11-16 10:00:00,7.09,245.0,275.55,152.0,4.21,82.6
2020-11-16 11:00:00,7.53,252.0,282.21,155.0,3.45,79.65
2020-11-16 12:00:00,7.86,237.0,348.93,129.0,2.97,76.8
2020-11-16 13:00:00,8.13,135.0,118.02,107.0,2.62,76.8
2020-11-16 14:00:00,8.09,57.0,53.11,50.0,1.86,76.8
2020-11-16 15:00:00,7.7,0.0,0.0,0.0,1.72,76.8
2020-11-16 16:00:00,7.17,0.0,-0.0,0.0,1.79,82.6
2020-11-16 17:00:00,6.76,0.0,-0.0,0.0,1.86,82.6
2020-11-16 18:00:00,6.49,0.0,-0.0,0.0,1.86,85.7
2020-11-16 19:00:00,6.07,0.0,-0.0,0.0,1.24,88.9
2020-11-16 20:00:00,5.7,0.0,-0.0,0.0,1.38,88.9
2020-11-16 21:00:00,5.26,0.0,-0.0,0.0,1.31,92.25
2020-11-16 22:00:00,4.48,0.0,-0.0,0.0,1.31,95.75
2020-11-16 23:00:00,4.2,0.0,-0.0,0.0,1.17,95.75
2020-11-17 00:00:00,3.79,0.0,-0.0,0.0,1.17,99.4
2020-11-17 01:00:00,3.74,0.0,-0.0,0.0,1.03,99.4
2020-11-17 02:00:00,3.72,0.0,-0.0,0.0,0.9,99.4
2020-11-17 03:00:00,3.91,0.0,-0.0,0.0,0.69,100.0
2020-11-17 04:00:00,3.86,0.0,-0.0,0.0,0.76,99.4
2020-11-17 05:00:00,3.91,0.0,-0.0,0.0,0.69,100.0
2020-11-17 06:00:00,3.98,0.0,-0.0,0.0,0.76,100.0
2020-11-17 07:00:00,4.44,8.0,0.0,8.0,1.1,99.4
2020-11-17 08:00:00,4.92,82.0,24.51,77.0,1.79,95.75
2020-11-17 09:00:00,5.26,98.0,6.97,96.0,2.14,88.85
2020-11-17 10:00:00,5.4,30.0,0.0,30.0,2.28,88.85
2020-11-17 11:00:00,5.57,57.0,0.0,57.0,2.97,85.6
2020-11-17 12:00:00,5.72,37.0,0.0,37.0,3.1,82.5
2020-11-17 13:00:00,5.81,18.0,0.0,18.0,3.17,79.4
2020-11-17 14:00:00,5.6,13.0,0.0,13.0,2.83,82.4
2020-11-17 15:00:00,5.44,0.0,-0.0,0.0,2.9,79.35
2020-11-17 16:00:00,5.2,0.0,-0.0,0.0,2.83,79.35
2020-11-17 17:00:00,4.95,0.0,-0.0,0.0,2.83,82.35
2020-11-17 18:00:00,5.09,0.0,-0.0,0.0,2.9,85.55
2020-11-17 19:00:00,5.29,0.0,-0.0,0.0,3.38,82.4
2020-11-17 20:00:00,5.63,0.0,-0.0,0.0,3.79,85.6
2020-11-17 21:00:00,5.64,0.0,-0.0,0.0,3.93,88.85
2020-11-17 22:00:00,5.62,0.0,-0.0,0.0,4.0,88.85
2020-11-17 23:00:00,5.47,0.0,-0.0,0.0,3.79,88.85
2020-11-18 00:00:00,5.34,0.0,-0.0,0.0,3.72,88.85
2020-11-18 01:00:00,5.64,0.0,-0.0,0.0,3.72,92.25
2020-11-18 02:00:00,5.5,0.0,-0.0,0.0,3.79,92.25
2020-11-18 03:00:00,5.38,0.0,-0.0,0.0,3.72,88.85
2020-11-18 04:00:00,5.18,0.0,-0.0,0.0,3.72,88.85
2020-11-18 05:00:00,4.82,0.0,-0.0,0.0,3.72,92.25
2020-11-18 06:00:00,4.8,0.0,-0.0,0.0,3.79,92.25
2020-11-18 07:00:00,5.51,47.0,174.87,32.0,3.59,92.25
2020-11-18 08:00:00,6.13,166.0,545.35,57.0,3.72,88.9
2020-11-18 09:00:00,7.05,92.0,3.53,91.0,3.59,89.0
2020-11-18 10:00:00,7.57,77.0,0.0,77.0,3.86,85.8
2020-11-18 11:00:00,7.64,140.0,20.85,133.0,3.79,85.8
2020-11-18 12:00:00,8.38,189.0,162.26,140.0,5.59,76.85
2020-11-18 13:00:00,8.62,103.0,39.1,94.0,4.76,76.85
2020-11-18 14:00:00,8.26,69.0,151.67,50.0,4.07,76.85
2020-11-18 15:00:00,7.49,0.0,-0.0,0.0,3.86,79.65
2020-11-18 16:00:00,7.11,0.0,-0.0,0.0,3.93,79.55
2020-11-18 17:00:00,6.92,0.0,-0.0,0.0,4.28,76.65
2020-11-18 18:00:00,6.7,0.0,-0.0,0.0,4.48,76.65
2020-11-18 19:00:00,6.37,0.0,-0.0,0.0,4.62,85.7
2020-11-18 20:00:00,6.58,0.0,-0.0,0.0,4.83,85.7
2020-11-18 21:00:00,6.79,0.0,-0.0,0.0,4.83,82.6
2020-11-18 22:00:00,7.08,0.0,-0.0,0.0,5.1,82.6
2020-11-18 23:00:00,7.39,0.0,-0.0,0.0,5.24,79.65
2020-11-19 00:00:00,7.64,0.0,-0.0,0.0,5.38,82.65
2020-11-19 01:00:00,7.2,0.0,-0.0,0.0,5.38,79.65
2020-11-19 02:00:00,7.3,0.0,-0.0,0.0,5.24,82.65
2020-11-19 03:00:00,7.47,0.0,-0.0,0.0,5.17,85.8
2020-11-19 04:00:00,7.7,0.0,-0.0,0.0,5.1,89.0
2020-11-19 05:00:00,7.87,0.0,-0.0,0.0,5.03,85.85
2020-11-19 06:00:00,7.97,0.0,-0.0,0.0,5.17,89.05
2020-11-19 07:00:00,7.75,25.0,12.23,24.0,5.17,85.85
2020-11-19 08:00:00,7.93,74.0,20.43,70.0,5.24,89.05
2020-11-19 09:00:00,8.17,45.0,0.0,45.0,5.45,89.05
2020-11-19 10:00:00,8.39,109.0,3.07,108.0,4.97,85.9
2020-11-19 11:00:00,8.56,67.0,0.0,67.0,5.79,89.1
2020-11-19 12:00:00,8.73,104.0,6.7,102.0,6.41,85.95
2020-11-19 13:00:00,8.92,38.0,0.0,38.0,5.66,89.1
2020-11-19 14:00:00,8.97,31.0,0.0,31.0,5.03,89.1
2020-11-19 15:00:00,8.78,0.0,-0.0,0.0,4.83,89.1
2020-11-19 16:00:00,8.58,0.0,-0.0,0.0,4.83,92.4
2020-11-19 17:00:00,8.42,0.0,-0.0,0.0,4.83,92.4
2020-11-19 18:00:00,8.31,0.0,-0.0,0.0,4.69,92.4
2020-11-19 19:00:00,7.91,0.0,-0.0,0.0,4.69,92.4
2020-11-19 20:00:00,7.8,0.0,-0.0,0.0,4.69,92.4
2020-11-19 21:00:00,7.87,0.0,-0.0,0.0,4.62,92.4
2020-11-19 22:00:00,7.92,0.0,-0.0,0.0,4.48,92.4
2020-11-19 23:00:00,7.91,0.0,-0.0,0.0,4.34,92.4
2020-11-20 00:00:00,8.01,0.0,-0.0,0.0,4.34,95.8
2020-11-20 01:00:00,8.27,0.0,-0.0,0.0,4.21,92.4
2020-11-20 02:00:00,8.31,0.0,-0.0,0.0,4.14,92.4
2020-11-20 03:00:00,8.3,0.0,-0.0,0.0,4.07,92.4
2020-11-20 04:00:00,8.35,0.0,-0.0,0.0,4.0,95.85
2020-11-20 05:00:00,8.35,0.0,-0.0,0.0,3.86,95.85
2020-11-20 06:00:00,8.33,0.0,-0.0,0.0,3.72,95.85
2020-11-20 07:00:00,8.48,16.0,0.0,16.0,3.79,95.85
2020-11-20 08:00:00,8.52,50.0,0.0,50.0,3.59,95.85
2020-11-20 09:00:00,8.7,30.0,0.0,30.0,3.1,95.85
2020-11-20 10:00:00,8.86,33.0,0.0,33.0,3.03,92.45
2020-11-20 11:00:00,9.22,52.0,0.0,52.0,3.52,92.45
2020-11-20 12:00:00,9.34,48.0,0.0,48.0,3.31,92.45
2020-11-20 13:00:00,9.39,38.0,0.0,38.0,2.9,89.15
2020-11-20 14:00:00,9.28,13.0,0.0,13.0,2.97,89.15
2020-11-20 15:00:00,9.02,0.0,-0.0,0.0,2.9,89.1
2020-11-20 16:00:00,8.6,0.0,-0.0,0.0,2.9,89.1
2020-11-20 17:00:00,8.17,0.0,-0.0,0.0,2.97,89.05
2020-11-20 18:00:00,7.62,0.0,-0.0,0.0,2.97,89.0
2020-11-20 19:00:00,7.04,0.0,-0.0,0.0,2.76,89.0
2020-11-20 20:00:00,6.74,0.0,-0.0,0.0,2.83,85.75
2020-11-20 21:00:00,6.46,0.0,-0.0,0.0,2.83,88.95
2020-11-20 22:00:00,6.03,0.0,-0.0,0.0,2.76,88.9
2020-11-20 23:00:00,5.54,0.0,-0.0,0.0,2.62,92.25
2020-11-21 00:00:00,5.6,0.0,-0.0,0.0,2.62,92.25
2020-11-21 01:00:00,5.41,0.0,-0.0,0.0,2.55,88.85
2020-11-21 02:00:00,5.29,0.0,-0.0,0.0,2.41,88.85
2020-11-21 03:00:00,5.06,0.0,-0.0,0.0,2.34,92.25
2020-11-21 04:00:00,4.84,0.0,-0.0,0.0,2.34,88.85
2020-11-21 05:00:00,4.82,0.0,-0.0,0.0,2.28,88.85
2020-11-21 06:00:00,4.54,0.0,-0.0,0.0,2.34,88.8
2020-11-21 07:00:00,4.29,4.0,0.0,4.0,2.41,92.2
2020-11-21 08:00:00,4.76,14.0,0.0,14.0,2.41,88.85
2020-11-21 09:00:00,5.55,45.0,0.0,45.0,3.1,85.6
2020-11-21 10:00:00,6.09,71.0,0.0,71.0,3.52,85.65
2020-11-21 11:00:00,6.33,98.0,0.0,98.0,3.1,85.7
2020-11-21 12:00:00,6.43,55.0,0.0,55.0,2.97,85.7
2020-11-21 13:00:00,6.47,68.0,4.54,67.0,2.83,85.7
2020-11-21 14:00:00,6.45,33.0,8.6,32.0,2.83,85.7
2020-11-21 15:00:00,6.32,0.0,-0.0,0.0,2.0,85.7
2020-11-21 16:00:00,6.19,0.0,-0.0,0.0,1.86,85.7
2020-11-21 17:00:00,6.07,0.0,-0.0,0.0,1.93,88.9
2020-11-21 18:00:00,5.94,0.0,-0.0,0.0,1.93,88.9
2020-11-21 19:00:00,5.75,0.0,-0.0,0.0,1.59,92.3
